movieId,avg_rating,count
112,3.3975060161890176,13713
113,3.122859589041096,1168
114,3.635135135135135,259
115,3.3839285714285716,56
116,3.9002835538752363,1058
117,3.588502269288956,1322
118,3.0063344594594597,1184
119,2.793040293040293,273
120,2.8859649122807016,171
121,3.731609195402299,870
122,2.8569201247301512,4169
123,4.004887320119468,3683
124,3.487142857142857,350
125,3.7341755319148935,3760
126,2.336792452830189,1590
127,3.2545454545454544,55
128,3.4876543209876543,81
129,3.1666666666666665,204
130,3.2450980392156863,51
131,3.309045226130653,199
132,2.7717439293598236,2265
133,2.5,23
134,3.641025641025641,39
135,3.00195929718114,7911
136,3.581818181818182,110
137,3.3016528925619837,242
138,3.286184210526316,152
139,3.1041666666666665,48
140,3.3076381555790215,5682
141,3.5241097922848663,26960
142,3.058139534883721,43
143,2.1875,16
144,3.4633835703672258,4711
145,3.284705672068637,16784
146,2.8887147335423196,638
147,3.6062037037037036,5400
148,2.9,380
149,3.6782978723404254,1175
150,3.889685065817885,62521
151,3.5205499276411,13820
152,3.113031914893617,752
153,2.890055427943673,40052
154,3.7968088110703193,3541
155,3.3975993998499625,1333
156,3.5306696679797414,1777
157,2.7957102672292544,2844
158,2.888674582605027,16591
159,3.414739317914543,2551
160,2.6070793748084586,16315
161,3.7485005851375073,27344
162,3.9827611719443623,6758
163,3.434162520729685,18090
164,3.4590581247348324,4714
165,3.516452833671774,43336
166,2.9016990291262137,824
167,3.1802325581395348,86
168,3.0618820684259194,14059
169,2.2885824866956943,4134
170,3.2267297162767545,10045
171,3.594804318488529,1482
172,2.762810248198559,14988
173,2.5548414023372286,17970
174,2.447019867549669,2265
175,3.5259464751958225,6128
176,3.8427685149282667,2579
177,2.892006459426726,2477
178,3.3759469696969697,528
179,2.7463149728471685,1289
180,3.564365492008473,10386
181,1.9955470737913485,3144
182,3.0794198895027622,724
183,3.3483920367534457,653
184,3.105849582172702,359
185,3.1169326856349757,27379
186,2.866397219913878,13237
187,3.450098814229249,1012
188,3.32548526240115,2782
189,3.0101449275362318,345
190,3.623436196830692,1199
191,2.694736842105263,1900
192,3.0402298850574714,87
193,2.2645568255337505,9274
194,3.836073129512982,6509
195,3.089964891749561,3418
196,2.8277398558968523,15822
197,3.0657894736842106,114
198,3.4226462856586504,10271
199,3.7828018818609515,1913
200,2.8375,360
201,3.0322164948453607,388
202,3.0901960784313727,510
203,3.165853261753701,6147
204,2.926083307103137,9531
205,3.503965392934391,1387
206,3.4764150943396226,1060
207,3.368515497553018,6130
208,2.878633150039277,33098
209,2.818124207858048,789
210,2.875728155339806,515
211,3.584552845528455,615
212,2.572134387351779,506
213,4.019778099372889,2073
214,4.030981887511916,1049
215,3.9434634974533105,8835
216,3.2530837941301574,11755
217,2.736914600550964,1089
218,3.2829448677722994,4462
219,3.5994397759103642,714
220,2.470505617977528,356
222,3.528812756551942,6334
223,3.8410715525019086,28818
224,3.4321447866018366,9255
225,3.2837113704764,13623
226,2.6875,48
227,3.0658511722731907,4905
228,2.6727642276422765,492
229,3.5630492930836835,2617
230,3.575577066269546,8058
231,2.9764187164053406,40371
232,4.021967311440996,6669
233,3.524165554072096,3745
234,2.670538077036166,3401
235,3.6592039800995027,18291
236,3.3074677430981043,13873
237,3.216043956043956,6825
238,3.1645997745208567,887
239,3.126085987970595,4489
240,2.897727272727273,880
241,3.026829268292683,615
242,3.3919860627177703,1148
243,2.5,499
244,2.3871473354231973,319
245,2.953068592057762,277
246,4.0028130594152245,11731
247,3.809348309348309,8547
248,3.0081818181818183,3300
249,3.6694899303594957,5313
250,3.0800344234079176,1162
251,3.0322966507177034,418
252,3.205077599354086,11147
253,3.511884066658674,33364
254,2.8884673748103187,659
255,2.27488986784141,1135
256,2.674757683704747,12071
257,3.406075334143378,4115
258,2.623276776246023,1886
259,3.059003291020216,2127
260,4.092400362132467,97202
261,3.5995464117932934,12346
262,3.7589009287925697,5168
263,3.7267303102625298,419
264,3.3325,200
265,3.913583633798401,12758
266,3.5049421216766214,18919
267,2.9074225958581095,4877
268,3.3078913324708927,773
269,3.4815705128205128,624
270,3.1854014598540146,1370
271,3.329554043839758,1323
272,3.734161563824776,8492
273,3.1190921853065046,8548
274,2.8263940520446096,1345
275,2.722754491017964,1670
276,2.980397236614853,5790
277,3.3870112945264985,11510
278,3.0207275803722506,1182
279,3.6934647302904566,964
280,3.7082411504424777,5424
281,3.6623080614203456,4168
282,3.3875516364791864,12588
283,3.099609375,256
284,2.8,40
285,2.3693181818181817,88
286,2.0,116
287,3.2395833333333335,336
288,3.2634882382562407,27802
289,3.3612633400634553,3467
290,3.9828603859250853,4405
292,3.4199986671997866,30012
293,4.097544730012173,43539
294,3.1714614499424627,869
295,2.8064182194616976,483
296,4.191777924896098,108756
297,3.087813620071685,279
298,3.501865671641791,268
299,3.720508166969147,2755
300,3.660887187570367,22205
301,3.5102669404517455,487
302,3.742798353909465,1701
303,3.0495158720431426,8159
304,3.1805555555555554,756
305,2.6981553940749023,3578
306,4.056163465832961,8956
307,3.9675925925925926,8532
308,3.891609482220836,6412
309,3.642094017094017,468
310,2.7844202898550723,276
311,2.7329545454545454,88
312,2.6081573197378005,1373
313,3.092512376237624,1616
314,3.849988539995416,4363
315,2.898059018462995,12674
316,3.3818097399917457,38768
317,3.1239550609658697,18781
318,4.416792045528881,122296
319,3.7477702461648232,8409
320,3.2573529411764706,340
321,3.7581632653061225,980
322,3.6721617418351475,3215
324,3.688,500
325,2.646451033243486,1113
326,4.0900127226463106,1572
327,2.80792261630585,8684
328,3.163582531458179,2702
329,3.341219939067868,30854
330,2.8178528347406515,1658
331,3.287671232876712,584
332,2.779035639412998,2385
333,3.3707832841832697,13903
334,3.8154796939376103,1699
335,3.25,422
336,2.8706070287539935,313
337,3.7456328681565334,20494
338,2.985235830360682,5046
339,3.5077481840193703,26845
340,3.370406189555126,1551
341,3.5869565217391304,414
342,3.4829491401390413,13665
343,2.66812865497076,1026
344,3.000595872796839,47829
345,3.6241588435656724,12037
346,3.4247899159663864,1190
347,3.4523936170212766,1880
348,3.680493402180149,8715
349,3.6661283981127837,35608
350,3.4653812949640286,17375
351,3.3025146050292102,3937
352,3.2720639332870047,1439
353,3.515155481101455,19102
354,3.1474654377880182,1302
355,2.4097176625082075,12184
356,4.068189221788855,113581
357,3.642097095987586,31577
358,3.2456575682382134,2418
359,3.283737024221453,289
360,2.7272317403065824,2218
361,3.3233968804159444,5770
362,3.3591265519494664,9182
363,3.985820895522388,670
364,3.8334766114111645,53509
365,3.16575952498763,2021
366,2.9967043314500943,3186
367,3.189702224261598,41407
368,3.4085424588086184,19725
369,3.3111015490533564,1162
370,2.9827615393296467,17722
371,3.258616830796777,4468
372,3.259809119830329,9430
373,3.7700052994170643,3774
374,2.447302580140735,6395
375,3.2786259541984735,262
376,3.289349951488917,13399
377,3.4905770054457568,49029
378,3.1250515889393315,2423
379,2.720259816085243,6851
380,3.50522836196935,52789
381,3.402406886858749,5692
382,3.039970930232558,6192
383,3.2,5620
384,2.977832512315271,812
385,3.565693430656934,137
386,2.8241206030150754,398
387,2.65625,752
388,3.55506993006993,572
389,3.5,212
390,3.4243486973947896,998
391,3.1588366890380315,447
392,3.31438127090301,299
393,1.9399280575539568,2780
394,3.310126582278481,158
395,2.861111111111111,18
396,2.5125,40
397,2.2009345794392523,107
398,3.388888888888889,63
399,2.2916666666666665,12
400,2.5588235294117645,34
401,3.0454545454545454,22
402,2.893939393939394,66
403,2.361111111111111,18
404,3.3241758241758244,91
405,2.4537411526794743,3956
406,3.0714285714285716,70
407,3.267157813105855,2579
408,3.24,725
409,3.05,520
410,3.024225168035848,21424
411,2.8149606299212597,127
412,3.5541476935260343,5051
413,2.82387690616843,7279
414,2.6193181818181817,968
415,2.810637663885578,3356
416,2.699626865671642,1876
417,3.518668596237337,3455
418,2.703472222222222,720
419,2.487559354226021,5265
420,2.758975429389313,16768
421,3.2776073619631902,1956
422,3.228819212808539,1499
423,3.0125687352710133,2546
424,2.723277909738717,842
425,3.47164667393675,917
426,3.1132236095346197,3524
427,2.5417133258678613,3572
428,3.821842890288366,6034
429,2.377236273904997,1621
430,2.3105263157894735,285
431,3.7104020979020977,11440
432,2.719838857869814,14149
433,2.9109483423284503,1297
434,3.0667801539170836,28197
435,2.569680617431135,15937
436,2.6363636363636362,1386
437,2.594559585492228,1930
438,2.7018551236749118,1132
439,2.7246376811594204,69
440,3.5982285465369537,20661
441,3.696526423330547,10767
442,3.0761961015948023,22009
443,3.3496835443037973,632
444,2.4170890658942796,1381
445,2.8796250616674888,2027
446,3.8979268292682927,4100
447,2.52991452991453,234
448,3.5492541951522685,3218
449,3.454421768707483,735
450,3.348417721518987,3160
451,3.048798798798799,666
452,3.5595623987034037,1234
453,3.0993249758919963,1037
454,3.505486441151803,28616
455,2.6076511605693,10469
456,3.813975448536355,1059
457,3.976875850450334,61732
458,3.14503133393017,1117
459,2.7809215844785773,1237
460,2.4275510204081634,980
461,3.348404255319149,940
462,2.6291079812206575,213
463,2.8161434977578477,446
464,2.9284509418048916,3557
465,3.2645569620253165,790
466,2.930698023517638,15988
467,3.41921664626683,817
468,3.3082208439742185,8223
469,3.2797029702970297,1414
470,2.1408045977011496,522
471,3.651588858375834,12745
472,2.8746666666666667,750
473,2.328392621870883,1518
474,3.7158688152733803,21161
475,3.9016699318966324,10719
476,3.010204081632653,245
477,3.547307132459971,4809
478,2.4161073825503356,298
479,2.9319908814589666,1316
480,3.689013080239925,83026
481,3.3362724478239767,6181
482,3.4221339779005526,2896
483,3.7635239567233385,647
484,2.778708133971292,836
485,2.8051029818628956,16265
486,2.703731343283582,670
487,2.595952023988006,667
488,3.385113268608414,618
489,2.754874651810585,3231
490,3.351319648093842,3410
491,3.3981248953624643,5973
492,3.6578947368421053,3629
493,3.617812720018775,4261
494,3.3701031622951927,14831
495,3.4364801864801864,858
496,3.3140877598152425,433
497,3.867442456882734,15597
498,2.814420803782506,423
499,2.7646370023419204,427
500,3.3982102634413867,40844
501,3.840890522875817,2448
502,2.316020730058585,4438
503,3.0777027027027026,148
504,2.9832268370607027,1252
505,2.505649717514124,1416
506,3.5096092248558617,1561
507,3.5290070156502966,3706
508,3.804518623212504,24056
509,3.684152834325086,19158
510,2.771617497456765,983
511,3.13988603988604,1755
512,2.9215029761904763,1344
513,2.9565916398713825,622
514,3.4466185029098937,4983
515,3.8918410041841005,11950
516,3.0853457738748626,3644
517,3.1322196322196323,3861
518,2.7017477203647418,1316
519,2.2457418932197837,6106
520,3.079576918817145,18058
521,3.318280977312391,2292
522,3.5354464894342197,1467
523,3.6481865284974093,965
524,3.513327061774851,9567
525,3.3823529411764706,187
526,3.1655172413793102,145
527,4.242336641656378,84232
528,2.7746913580246915,972
529,3.829604491369197,11934
530,3.0853658536585367,41
531,3.5061643107662874,9409
532,3.069739235900546,6596
533,2.932,4250
534,3.886142467886337,5138
535,3.769691499835904,6094
536,3.280745341614907,805
537,3.156728893842296,3589
538,3.6890343698854338,5499
539,3.51405670534753,33436
540,2.721814175541682,5446
541,4.113712129153999,47695
542,2.859100050276521,3978
543,3.2089720008174942,14679
544,2.929404414827155,2401
546,2.0894020130254587,6756
547,2.8410852713178296,903
548,2.893189368770764,3010
549,3.884005287508262,1513
550,3.080085348506401,3515
551,3.74217294073798,26830
552,3.195811213259096,15446
553,3.7032188465799756,17149
554,3.076923076923077,546
555,3.81165027674781,18609
556,3.9560029828486205,1341
558,2.850161987041037,1852
559,3.0083333333333333,60
560,3.0121951219512195,41
561,3.439655172413793,232
562,3.764653397391901,7285
563,3.4558823529411766,374
564,2.35752688172043,372
565,3.2298464491362764,1042
566,2.768987341772152,158
567,3.3449367088607596,474
568,3.5472636815920398,402
569,2.936490250696379,1795
570,3.4414225941422596,239
571,3.6214285714285714,210
572,2.6315789473684212,38
573,3.4484304932735426,223
574,3.2967032967032965,1456
575,3.0349390425215583,3363
576,2.462962962962963,27
577,2.8192252510760403,697
579,3.0454545454545454,44
580,3.0453795379537953,606
581,3.972497522299306,2018
582,3.332167832167832,143
583,3.568106312292359,301
584,3.064516129032258,31
585,2.6126050420168068,11305
586,3.1796445610021484,35843
587,3.4466198524160916,33608
588,3.70176193292825,55791
589,3.9623015873015874,71820
590,3.7413024336324634,53377
591,2.128205128205128,39
592,3.390484644061779,56330
593,4.150286831299974,101802
594,3.566805130780116,21907
595,3.6798850321557572,45404
596,3.4423318010865023,16751
597,3.439492086860508,40755
598,3.5718232044198897,181
599,3.9438401214267644,3953
600,2.97196261682243,321
601,3.3916666666666666,120
602,3.992997198879552,357
603,2.9342723004694835,639
604,2.6666666666666665,12
605,3.2985764235764234,4004
606,2.5760537568723274,1637
607,2.82,25
608,4.115325039934169,61977
609,3.021687563537784,2951
610,3.375795467232332,8957
611,2.529773622047244,2032
612,2.7280957943925235,1712
613,3.635572987721692,2932
614,3.1137724550898205,167
615,3.8620689655172415,667
616,3.3834355828220857,10758
617,3.5789473684210527,608
618,2.755813953488372,387
619,2.594577553593947,793
620,3.27,50
621,3.6031976744186047,344
623,3.260869565217391,46
625,3.25,34
626,2.884892086330935,695
627,3.5233482364629904,2013
628,3.76265389876881,13889
629,3.1379310344827585,29
630,3.350840336134454,238
631,2.760652093367914,2699
632,3.935267857142857,448
633,3.3874643874643873,351
634,2.241469816272966,381
635,3.640731292517007,1176
636,2.9375,40
637,2.8447909284195605,7055
638,3.288244766505636,621
639,2.9359183673469387,1225
640,2.9759334889148192,3428
641,2.4827586206896552,116
642,1.8076923076923077,13
643,2.392857142857143,28
644,2.4761904761904763,21
645,3.6473214285714284,336
647,3.523217899707668,8894
648,3.4139743294457587,47759
649,3.722972972972973,148
650,3.465528781793842,1494
651,2.482142857142857,56
652,3.0773809523809526,84
653,3.2187769908447055,17367
654,2.973684210526316,19
655,2.380952380952381,21
656,2.8733790999237225,1311
657,2.5543478260869565,46
658,3.0545454545454547,55
659,3.7563884156729133,587
660,2.977777777777778,135
661,3.283609022556391,13300
662,3.252686521338655,3257
663,3.3625772038180797,3562
664,3.0417910447761196,335
665,3.963717377466582,1571
666,3.438679245283019,212
667,2.561241610738255,1192
668,4.087409420289855,1104
670,4.119825708061002,918
671,3.6541196994095544,7452
672,2.4285714285714284,28
673,2.7898093636108774,14268
674,2.985235960980754,3793
675,2.2903225806451615,31
676,2.5166666666666666,30
678,4.070625439212931,2846
679,3.4019607843137254,102
680,3.548016701461378,1437
681,3.5923076923076924,390
682,3.2183098591549295,71
683,2.6463414634146343,41
684,2.5185185185185186,27
685,3.508756567425569,571
687,2.9950980392156863,102
688,2.5872293693128334,3187
690,3.3295454545454546,88
691,3.0513910355486864,1294
692,2.337991718426501,966
693,3.081081081081081,37
694,3.0160148347943356,2966
695,3.175946547884187,898
696,3.1444444444444444,135
697,2.7851239669421486,1210
698,2.8212121212121213,165
699,2.25,18
700,3.2413793103448274,1334
701,3.231707317073171,123
702,3.7652859960552267,507
703,2.8788659793814433,388
704,2.847090999502735,2011
705,3.501098901098901,455
706,3.1007462686567164,268
707,3.077146869983949,4984
708,3.3941946466306643,17036
709,3.316729596282312,3443
710,2.7381305637982196,1348
711,2.6617477960904563,2609
712,3.477272727272727,198
713,3.4194630872483223,149
714,3.8866805411030176,4805
715,3.5402124430955992,659
716,2.9544117647058825,340
717,3.217171717171717,99
718,3.4510785824345147,1298
719,2.948918075142642,9289
720,4.032713567839196,9950
721,3.0,18
722,3.6054794520547944,365
723,3.3292682926829267,41
724,3.08953812910777,11107
725,2.794787297783104,1669
726,3.1174438687392056,579
727,3.1551724137931036,29
728,3.806532663316583,3781
729,3.4178082191780823,146
730,3.0684931506849313,73
731,2.9220489977728286,898
732,2.7976653696498053,257
733,3.687172127090963,40412
734,2.676470588235294,68
735,3.5152529761904763,1344
736,3.221491337560537,40058
737,2.1092708741669934,5102
738,3.0806451612903225,31
739,1.9333333333333333,15
741,3.9907154560349536,10986
742,2.752506836827712,2194
743,2.744932214331827,7745
744,2.9210526315789473,38
745,4.096215808596695,14587
746,3.706117021276596,376
747,2.3508771929824563,1197
748,3.1723197545594,5867
749,2.7083333333333335,48
750,4.199991259759935,34324
751,3.4375,184
752,2.922222222222222,45
753,3.286654135338346,532
754,2.954320987654321,405
755,3.36875,160
756,3.181451612903226,124
757,3.549698795180723,332
758,3.1,30
759,3.857702349869452,383
760,3.6732979664014147,1131
761,2.793617516887957,4293
762,2.411687431138232,11799
763,3.0806451612903225,62
764,3.3614173228346456,635
765,3.039987152722017,6227
766,3.4612382934443287,1922
767,3.529968454258675,317
768,3.0142857142857142,35
769,3.5774647887323945,142
770,2.735294117647059,34
771,3.3832335329341316,167
772,2.8333333333333335,39
773,3.5454545454545454,77
774,2.6923076923076925,39
775,3.0164835164835164,182
776,2.8518518518518516,54
777,2.909090909090909,33
778,4.013924221921515,36950
779,2.8530465949820787,558
780,3.401698933848352,63687
781,3.427529827662395,2263
782,2.8740740740740742,3105
783,3.2523553632493543,14329
784,2.7172619047619047,18480
785,3.284525088230781,13034
786,3.167582557370376,19653
787,3.671875,96
788,2.82396077774053,23864
789,3.1160714285714284,56
790,3.5210084033613445,119
791,3.596638655462185,119
792,3.017857142857143,56
793,3.264,125
794,3.3783783783783785,111
795,3.2025862068965516,116
796,2.9693877551020407,49
797,3.3811475409836067,122
798,2.8433751743375173,3585
799,3.358809168588092,7373
800,4.054022390002603,7682
801,3.027981171548117,1912
802,3.4562390272449446,15379
803,3.56120826709062,629
804,3.0812108559498954,2395
805,3.68963506653862,14578
806,3.1592039800995027,603
807,3.30168776371308,237
808,3.2204545454545452,880
809,2.849184782608696,1472
810,1.8454020435362062,2251
812,2.4871794871794872,39
813,2.775992438563327,529
814,3.1,15
815,2.140625,32
816,3.2531645569620253,79
818,2.6129635400436273,3209
819,3.359375,64
820,2.939189189189189,74
821,2.99,50
822,3.1923076923076925,39
823,3.390374331550802,187
824,3.797590361445783,415
825,2.75,28
826,2.1538461538461537,26
827,3.0941176470588236,170
828,3.1342776203966007,1765
829,2.669287469287469,2035
830,3.0926687636099683,8266
831,3.508510638297872,235
832,3.4458679593721144,17328
833,2.7125935162094765,1604
834,2.6301369863013697,219
835,3.187973484848485,1056
836,2.9191544434857635,5795
837,3.4565801253357207,7819
838,3.7425547755796638,9402
839,2.798526053560307,4817
840,2.7298546895640685,757
841,3.697975253093363,889
842,2.7664414414414416,2220
843,3.3333333333333335,63
844,3.7569060773480665,181
845,3.3666666666666667,75
846,3.5,425
847,2.918032786885246,122
848,3.659890360895386,2189
849,2.7774428779776374,10285
850,3.528368794326241,282
851,3.5033149171270717,1810
852,3.1745252128356256,12216
853,3.3140495867768593,121
854,3.7265625,256
855,2.8157894736842106,38
856,3.3559322033898304,59
857,3.33,50
858,4.32660258119567,75004
859,2.473684210526316,19
860,3.5100755667506296,397
861,3.451442646023927,2842
862,3.598944591029024,379
864,3.252688172043011,93
865,3.324074074074074,108
866,3.7084161226227645,7046
867,2.3777472527472527,364
868,3.14,100
869,3.08993399339934,606
870,2.258220502901354,517
871,3.1984126984126986,63
872,3.6666666666666665,102
873,3.0217391304347827,46
874,3.063953488372093,86
875,3.4232851985559565,554
876,2.7252906976744184,344
877,3.1620111731843576,179
878,2.783333333333333,30
879,2.8092845659163985,2488
880,2.4938023180940116,6212
881,2.822061191626409,1242
882,2.986796785304248,871
884,3.30327868852459,61
885,2.6703216374269005,684
886,3.0567194685743484,1957
887,2.97,50
889,3.382575757575758,132
890,3.1363636363636362,33
891,2.590452261306533,2388
892,3.72049898853675,1483
893,3.635265700483092,621
894,2.8375,40
895,2.9776119402985075,67
896,3.670093457943925,535
897,3.6363636363636362,968
898,4.101242161119151,8292
899,4.019638426090039,14105
900,3.777619589977221,3512
901,3.6107329842931937,1910
902,3.8102970152521345,13703
903,4.11598074608905,20775
904,4.223027931246163,26064
905,4.1152965859240895,5243
906,4.019185591229444,2554
907,3.9017137096774195,992
908,4.187337202394553,21883
909,4.0223360655737705,7320
910,4.0271116440181185,15012
911,4.032157676348548,5302
912,4.195889466578577,34813
913,4.119897632757517,15630
914,3.8614619513735398,12668
915,3.8677685950413223,6534
916,4.051589242053789,8180
917,3.613100081366965,1229
918,3.7251013970256874,2219
919,3.9201423206167227,30354
920,3.8101644245142,19401
921,3.778236914600551,2541
922,4.189934559052665,9627
923,4.070491328283455,24159
924,3.9965645461159163,37113
925,3.5098039215686274,102
926,4.161099568483299,6257
927,3.9261083743842367,1015
928,4.058833089549813,6153
929,3.8048245614035086,1140
930,4.149450371807307,6186
931,3.8781744571218257,2717
932,3.816244471250503,2487
933,3.9737506309944473,5943
934,3.4564902852418355,4838
935,3.7385892116182573,723
936,3.9776974080771548,1659
937,3.6491803278688524,610
938,3.5890518596123626,1909
939,3.3135593220338984,118
940,3.846203763789747,4623
941,3.562558356676004,1071
942,4.0527802557240555,3363
943,3.8024172359432473,1903
944,3.8126571668063707,1193
945,4.033152627189325,2398
946,3.937779017857143,1792
947,4.017066420664206,2168
948,3.7304123711340207,1940
949,3.8849470795766368,2551
950,4.139336016096579,3976
951,4.0804084870117,5043
952,3.462491277041172,2866
953,4.025306515351099,19738
954,3.9786048431480463,7268
955,4.003876684511722,5417
956,3.477886977886978,407
957,3.24618320610687,262
958,3.130630630630631,111
959,3.689887640449438,445
960,3.489130434782609,184
961,3.402482269503546,282
962,3.4,115
963,3.5356536502546687,589
964,3.4037433155080214,374
965,3.9620611551528877,4415
966,3.435374149659864,147
967,2.7783505154639174,194
968,3.6350733473042482,10498
969,4.044937975190076,12495
970,3.4966517857142856,448
971,3.9222953634802518,3494
972,3.137323943661972,142
973,3.812089971883786,1067
974,3.3734177215189876,158
975,3.073529411764706,34
976,3.508080808080808,495
977,2.1666666666666665,12
979,3.127450980392157,51
980,3.1446540880503147,159
981,2.611344537815126,238
982,3.640527950310559,644
983,2.7083333333333335,24
984,2.689516129032258,248
985,3.4206349206349205,63
986,3.5011590843233846,3451
987,3.1881188118811883,303
988,3.3294849023090585,563
989,3.4698795180722892,83
990,2.7381413359148112,1033
991,3.5698924731182795,2790
992,2.7534965034965033,286
993,3.498069498069498,259
994,3.9911211699164344,5744
996,3.0108784335055754,3677
997,3.5258620689655173,232
998,3.2219222462203025,926
999,3.2851140456182475,3332
1000,3.090717299578059,237
1001,2.8181818181818183,44
1002,3.533557046979866,149
1003,3.141434262948207,1757
1004,2.673344947735192,1722
1005,2.5289256198347108,2541
1006,3.246415770609319,1674
1007,2.9601542416452444,1945
1008,3.324561403508772,855
1009,3.139937106918239,2862
1010,3.0778947368421052,2850
1011,2.757227138643068,1695
1012,3.542919001528273,3926
1013,3.4205244122965643,5530
1014,3.3771349862258955,1815
1015,3.291220556745182,4670
1016,3.1287349014621744,1573
1017,3.509898411044543,3839
1018,3.076980568011958,1338
1019,3.514621871599565,7352
1020,3.2783663704716335,8778
1021,2.848000919117647,4352
1022,3.5294710530559588,12402
1023,3.7431142623397875,3667
1024,3.165905631659056,1314
1025,3.5543802549498236,7374
1026,3.213768115942029,138
1027,3.297675315906241,10367
1028,3.720297831013273,18534
1029,3.4411135819363667,11692
1030,3.089169381107492,3684
1031,3.348641408342901,5226
1032,3.6190012970168612,10794
1033,3.4666609086197964,5789
1034,3.5240440324449596,1726
1035,3.80745862141211,19092
1036,3.9426714694978093,47472
1037,2.742079207920792,8080
1038,3.2228915662650603,249
1039,3.064516129032258,62
1040,3.3493975903614457,166
1041,4.041847738612587,6213
1042,3.435199042202933,10023
1043,3.0125490196078433,1275
1044,3.326007326007326,546
1045,3.0283018867924527,53
1046,3.9609479305740987,1498
1047,3.4177881802223524,10254
1049,3.404229711141678,5816
1050,3.7607746863066014,1833
1051,3.565524193548387,1488
1052,3.3877551020408165,49
1053,3.0427927927927927,222
1054,3.4825721153846154,832
1055,2.765498652291105,371
1056,3.458386683738796,781
1057,3.4255346896191967,3834
1058,3.278985507246377,138
1059,3.539020371479928,13352
1060,3.8163884673748103,11203
1061,3.626586902913508,10949
1062,2.9941176470588236,85
1063,3.289940828402367,169
1065,2.96,25
1066,3.9612427930813583,1561
1067,3.3950617283950617,162
1068,3.64453125,384
1069,3.9176728869374315,911
1070,3.1216216216216215,74
1071,3.338709677419355,62
1073,3.705001820371356,35707
1075,3.469178082191781,146
1076,3.824342105263158,760
1077,3.8149865755430805,8194
1078,3.6992805755395683,4170
1079,3.823425456713367,23483
1080,3.983316551508628,28801
1081,3.5107142857142857,4200
1082,3.628351539225422,2014
1083,3.4598108747044916,1692
1084,3.8463814097067397,11662
1085,3.646868250539957,1389
1086,4.02230749219563,7688
1087,3.4295302013422817,298
1088,3.274450709702508,15429
1089,4.094178913456022,45318
1090,3.902013422818792,20860
1091,2.8209059775840597,6424
1092,3.3653115768743844,14218
1093,3.3664874551971327,9486
1094,3.6330703532136654,13816
1095,3.8532838983050848,7552
1096,3.8943370165745854,4344
